Id	HS	PT	GG	NL	#1#	TreeFull
ENST00000019103	0.06401512694274722	0.13705240551431974	0.23210409867983872	0.0016842109098889333	0.2445637243962273	0.0009506977969355403
ENST00000019317	0.10000245886884135	0.12244296828086954	0.0001784588691224215	2.6940085778608144e-12	0.06824164419843137	2.965006679031835e-11
ENST00000020926	0.36925945670039284	0.37924289189554544	0.03592988504530997	0.0029738376642406317	0.2652925932017137	0.002976962645836536
ENST00000020945	0.28130875189220483	0.29668273810133317	0.1943268166244435	0.14307517834534444	0.48730481215854726	0.0701305813087935
ENST00000025008	0.029006849629322158	0.005160890279005207	0.003947555113738588	4.0081389813158047e-17	1.0632151376980343e-07	2.142439668618971e-20
ENST00000025301	0.33744956743962373	0.4505764087031022	0.23108052431883502	0.43028900090493616	0.010129426935327462	0.12672099421480737
ENST00000025399	0.1905697179168463	0.21128102495606038	0.12000002975700924	0.0035373881180684125	0.2891598474252962	0.0022447515559703935
ENST00000026218	0.08799695368050892	0.2280359625439985	0.14305860571070084	0.008654430934518328	0.08213634796230929	0.00035593861509850217
ENST00000027335	0.34159761510159464	0.45215605553702604	0.05852560812449609	0.2931169795587677	0.014333951731938988	0.06237359343124929
ENST00000033079	0.0098982002276422	0.10269868236500035	0.13919090898286818	0.00019537254456724638	0.3903746291813741	1.795723133510098e-05
ENST00000035307	0.0003670241543490544	0.23940226390971553	4.0070527547977654e-05	1.3927564351467608e-14	0.033822233189266776	4.131594527665569e-16
ENST00000037502	0.24968068329075122	0.1005610008662336	0.4054718157593407	0.11240659275415082	0.47702088918778723	0.037365630345050985
ENST00000039989	0.0008723174036041923	0.11422369822777428	0.12015781981856277	4.5529068382444657e-17	0.04997459896922568	2.7911294062157646e-13
ENST00000040584	0.3418750339748705	0.3436307752660327	0.40166076667846384	0.0003121584707967951	0.4726082579110989	0.02817694692231355
ENST00000040663	0.4595760908712798	0.30284215394993097	0.3603291095895087	0.14771399391861495	0.3345696920848571	0.10161064145596937
ENST00000040738	0.008405804364071835	0.2727082503006275	0.2938355994472063	0.0019209132466605236	0.011802016702941284	5.413355017179102e-05
ENST00000040877	0.41268180268574056	0.41858221511443766	0.1170868211703518	0.005300871427416266	2.3617780976998825e-05	0.0013209312848419333
ENST00000046087	0.4872113077159605	0.2869447517173489	0.3924735384774077	0.2839522245062345	0.32238509037893925	0.17973902389110363
ENST00000053243	0.25859402238733853	0.4774544935536559	0.29663642785842625	0.132129867654531	0.3882029798155655	0.08261578641460499
ENST00000053468	0.4540883483743913	0.07388174387296992	0.3100166917707174	0.028063372848060406	0.39349873889812115	0.007614744961155235
ENST00000053867	0.40022986447853603	0.1576443090416199	0.3328254631736883	0.35464371656566607	0.1930136756728375	0.116181394961472
ENST00000054650	0.3368002428886193	0.18051202010868223	0.11422057799465513	0.16687084222991216	0.4687444816898168	0.03634901535126064
ENST00000054666	0.3504597564449533	0.3394112164329014	0.37923757007765463	0.465775808003853	0.2729333842872259	0.2302186189263043
ENST00000054668	0.30487512345668133	0.3119791699199522	0.16241142066783393	0.012183367915498093	0.2543276623315115	0.0032575946635830673
ENST00000055077	0.19811340347293166	0.19895590598869922	0.4530633851166214	0.2223242690495838	0.4120975202667604	0.12354607759305997
ENST00000055335	0.002077257028307955	0.3516678692054599	0.2142455877914906	0.012128293158695335	0.374638011787616	0.002387576312638361
ENST00000055682	0.00048085455603548503	1.9638680008774045e-06	1.8773852131928372e-05	0.04898487957500267	1.8565610912821354e-06	1.8928867428415445e-09
ENST00000056233	0.2869620376949058	0.059840884483802925	0.06188435450270847	0.016738758755695894	0.13037454198315218	0.00033616185805058574
ENST00000064778	0.39386276980136914	0.39683638737454213	0.3078795156306751	0.0020401478554476953	0.21302408198611428	0.01815997602915866
ENST00000064780	0.38229774680294426	0.3746059681988353	0.2999001362277036	0.3866572391068498	0.26181696969319174	0.20204718241280722
ENST00000070846	0.18072862172330917	0.0003293922101440638	0.24695034851994235	0.46941917373666625	0.02109482033785985	0.03395672811129823
ENST00000072644	0.3346646280174011	0.3484255438575049	0.39733857266465766	0.06166801667346844	0.46939062691524325	0.05482464041220709
ENST00000072869	0.40003810138347706	0.4046283788498731	0.07038192350631033	0.48601764216138743	0.41763205338723697	0.22823113060793676
ENST00000074304	2.3158863317300473e-06	1.8480298938722324e-06	2.831968116508521e-08	2.9167590372400277e-18	0.11512602957266432	2.8943425493940834e-29
ENST00000078445	0.1686487760357412	0.14411295626623316	0.04077131038389319	0.003171785031760367	0.3766261086781342	0.00012409383446662262
ENST00000078527	0.4674135658794483	0.2736686501438801	0.370476925579801	0.37492136713440516	0.1936945261659614	0.20701415975730347
ENST00000081029	0.2597278988084113	0.458361068901512	0.11121041205029625	0.013433996499930307	0.29066026248636717	0.005049964076376203
ENST00000083182	0.1941808076533284	0.016264036289602768	0.002206956853760944	1.173446220731538e-19	0.12772596858035556	5.308609393849774e-12
ENST00000084795	0.4690748632753064	0.47824573601347764	0.3010116348213824	0.010403222258415163	0.38334573104053443	0.0793289657209959
ENST00000084798	0.17582901245827826	0.18408451946874038	0.10736246500992447	0.0021626349535094833	0.3964844808722502	0.001430426799694217
ENST00000085068	0.1828096561417224	0.415398315121319	0.4701926481311536	0.3632802286837493	0.3167099694939269	0.16158124281070096
ENST00000155840	0.4042460113650022	0.39328123843996177	0.17923738286276408	0.010417858564552428	0.4629877996018314	0.035426287828808
ENST00000155926	0.49961424535261634	0.16312344909256005	0.09378726513901103	1.7448355877029722e-07	0.38247602987827567	0.0010130196919008975
ENST00000156109	0.26686334911753556	0.2538671049152214	0.3395624887003819	0.4277743825557485	0.21121910063693544	0.138204190115213
ENST00000156471	1.114219266544658e-06	3.4824881496532392e-06	0.0015136170367249032	6.296999104529203e-10	0.009253882571818525	5.957205069860318e-20
ENST00000157600	0.49958275126787965	0.4905727767993353	0.09975356913227063	0.3854659467203372	0.376263705847692	0.2432613295602924
ENST00000158009	0.4680835684994237	0.19311971774474745	0.3200058633095254	0.0005624806858699094	0.16327542053566008	0.00019290465375961942
ENST00000158762	0.27356058996674715	0.0015109782751227463	6.157889246145736e-05	0.040132553216976716	0.04986393288914326	3.630994277316375e-05
ENST00000158771	0.35201280712226957	0.34925514555145365	0.27403552032445216	0.0452843577812038	0.4696359002611063	0.06303669127196827
ENST00000159060	0.011006415537151901	0.21618347307111957	0.04076694721907918	0.30140364594311014	0.12569863100830425	0.010243344879564444
ENST00000159087	0.08797384051950818	0.09323236037507088	0.006039990204648391	0.14517000826024778	0.29548973879484686	0.0005491363497419303
ENST00000160373	0.0025798072814343315	0.003356774801501493	0.0036907796028597096	0.10531370328487755	1.0361882968406398e-08	9.614334276065637e-07
ENST00000160827	0.3428786344448409	0.35625243034623055	0.04900582877417429	0.30837637604395746	0.3783434721515272	0.09057576387394384
ENST00000161863	0.07797679013432895	7.841496460722796e-06	0.002808258013833837	0.0025487574935994283	4.390425128333543e-06	1.6649384296574464e-09
ENST00000162044	0.12248122141497719	0.4621713712290341	0.3523938529493242	0.22434752937771468	0.3401342456650851	0.11559475827426452
ENST00000162391	0.4253921981877713	0.3217706875716816	0.015492824410633954	0.1638823595817931	0.22644211361262873	0.04089200461334929
ENST00000163416	0.2666129597073983	0.007009848830395645	0.2450358694692492	0.13155316906142323	0.3957309275151619	0.023723933982264384
ENST00000164024	0.0022405062020276105	0.025086106612368257	0.002015460745168874	2.1555898815059263e-07	8.532377512811338e-05	8.472917456863888e-14
ENST00000164133	0.06617486941416033	0.37971846457254677	0.028646745279222924	0.24612159463830569	0.2699924016485435	0.0321590541964513
ENST00000164139	0.0004643867732092489	0.0507602664035218	0.09928903456175053	1.8641329446162464e-10	0.2650118077492295	1.4640947427433227e-09
ENST00000164227	0.15354569752628522	0.2841560530298101	0.35817057413364195	0.2778006409825088	0.3703648383661843	0.11616464455199488
ENST00000165524	0.30912137092977754	0.32449041919429067	0.07759889008076427	0.06138087977467913	0.2596381618431811	0.011458018082102943
ENST00000166244	0.22472021026675848	0.08289731108487502	0.10550560570305184	5.2086254990771495e-05	0.005662510674288199	2.9577126212952427e-06
ENST00000166345	0.3195525679052863	0.34712159830782513	0.08123176708626006	0.2880068465779366	0.4897911313735033	0.0756218056065056
ENST00000167106	0.3176104902656457	0.4758784575045544	0.05749599499873894	0.0167514705462642	0.34688908053875317	0.018687795032785507
ENST00000168216	0.2997675912576347	0.3078930349780792	0.20646580173139667	0.30618362432069657	0.12051774752509392	0.07856222109078524
ENST00000169298	0.09030838348445425	0.3471082045254424	0.28484763009833275	0.0062299147396287675	0.20225591260852438	0.005380948883144619
ENST00000169551	0.18791894995545155	0.332930770756951	0.23903191766486825	0.01605687978084154	0.2188991408234333	0.004803914463413821
ENST00000170168	0.4936137571220033	0.22637236451063142	0.3516756742713389	0.2532868430180316	0.0015682567558647977	0.07310869002611127
ENST00000170447	0.3567921720693732	0.09640999686758095	0.03507439278432775	0.13002282303512847	0.2874870685616887	0.01746635655711001
ENST00000170564	0.3780171473464697	0.2403184791517466	0.48239145137238887	0.36921060825373453	0.15481221082952018	0.1762001639818167
ENST00000171111	0.10016754000170147	0.10799680761084379	0.04003121443109705	0.00012527988293526183	0.3070935515940456	2.2136430304727373e-05
ENST00000172229	0.3322737567992032	0.3381466086413243	0.41638893138853433	0.1850900646791273	0.48166968893495116	0.1595983117592848
ENST00000174618	0.027107714879792147	0.41877818646286236	0.3338909688300602	0.007448304958468338	0.21590206381291133	0.0009593824207576925
ENST00000175756	0.14444901735160287	0.23566577796500354	0.48373311656520956	0.19079879260688676	0.2403612565048735	0.05963139135277044
ENST00000176183	0.18006811921691923	0.4757971964728126	0.010082598836830102	0.31019540205463914	0.3913635388530102	0.012273904993003433
ENST00000176763	0.1016233001676961	0.27554215593863884	0.03417074721458129	0.2716071499058622	0.0062196157855337495	0.017023650451138565
ENST00000177694	0.11535316605275131	0.12543859078348324	0.23133745681141998	0.07097499027190235	0.3179068047826009	0.013885694878825546
ENST00000177742	0.3930247906226324	0.40032814089788804	0.3628002325003066	0.08331601657442617	0.43550927088316765	0.11219655487440822
ENST00000178638	0.4820691881000848	0.16087144329905373	0.08019872082643603	0.2871253133735338	0.36049373558929054	0.10072688756179538
ENST00000178640	0.07186474523781408	0.08488688772327291	0.033669796435836	0.005413280056007766	0.27925864192012445	0.00014973831012459943
ENST00000179259	0.2913473730611061	0.10127771171756683	0.4430275273594142	0.20028502942709164	0.4968554726838607	0.07299016332593106
ENST00000180166	0.442087830540221	0.4482778371393623	0.318543851791831	0.13557009976720913	0.20093725523492123	0.08832606052984365
ENST00000180173	0.10762148301755414	0.10151256914153922	0.036126774202342914	7.519364391709645e-08	0.07117965722456411	1.0455137336709153e-07
ENST00000181383	0.2175785572744393	0.386162570744304	0.26434278104222686	0.22729271193878825	0.3932659357304974	0.09765650757872563
ENST00000181796	0.21313552928678642	0.42923647868265014	0.17349034095514526	0.05042581249545334	0.42679002363831414	0.025115128950417558
ENST00000181839	0.00015600924575826286	0.0075429602819794975	0.011551790453039603	8.881930317437349e-12	8.405324640507816e-05	2.8201515886483434e-17
ENST00000182290	0.17759182533745155	0.05704979363879865	0.21629959470226068	0.0967260165975169	0.47423047826662507	0.00811633675716576
ENST00000182527	0.12497912481619661	0.467207000578861	0.07683751537974827	0.0007041861315450249	0.3436206794768327	0.0015110831708344836
ENST00000185150	0.2932889248436401	0.03618316552306328	0.009219135958829281	1.280532096575488e-06	0.20317888920450122	2.032438021087334e-06
ENST00000185206	0.08051099059654998	0.41166541368858733	0.26711426643086844	0.190110824303579	0.28046895439486363	0.06462051596321386
ENST00000186436	0.004230504800486368	0.006830526292801817	6.78743029323196e-32	4.7164537838378e-08	0.00990783144956326	6.192355639402387e-20
ENST00000187762	0.36599186690085983	0.3596524832514571	0.22685135267192436	0.16691736752432335	0.4956300525543255	0.11421836996722506
ENST00000188312	0.09394078054752908	0.1066925249325037	0.3043258913238013	8.51198368133686e-11	0.3008745677135311	2.3121650452769108e-05
ENST00000192314	0.20145958481771703	0.3305255172165578	0.2557388802259687	0.001556484992140553	0.3179035139683337	0.000894787528771828
ENST00000192788	4.675079174784307e-06	0.017968568288642132	0.1609189573056619	0.0053547321943848165	0.2355450746326282	1.058013832509092e-05
ENST00000193322	0.34127127985268635	0.33875945376446837	0.3996745253045343	0.1681688654645867	0.47039831083498473	0.13162949961625298
ENST00000193391	0.017273228908652426	0.0006311641042545951	0.36933882374309057	0.41210085681859304	0.04788991846468533	0.017944014523710403
ENST00000194097	0.19825416065085327	0.42546909776946895	0.21339500657713945	0.035558884087749376	0.343447631736842	0.01719509721838811
ENST00000194118	0.4968944983498132	0.48505748339562405	0.04910056600561023	0.06200253011124709	0.16022275099523425	0.01596243330810484
ENST00000194130	0.14505335560570398	0.409234189122154	0.07112224716714062	0.2742298360136751	0.10646862807434804	0.04109795537453775
ENST00000194530	0.09405153420153078	0.4264725393864275	0.052005916915273065	0.17288572787646106	0.1950671048183315	0.021682530798605156
ENST00000196061	0.24410833024047102	0.40878559800338804	0.0016048547869314364	0.004961749674398177	0.10303649882577481	0.0006843949846477502
ENST00000196371	0.05243544529933891	0.36365326647327745	0.23820374985063125	0.0014630350055664645	0.24833960450232317	0.0017706939518021124
ENST00000197268	0.14068566109184405	0.15461987305406788	0.06762702629143882	0.05950518866832471	0.0864744548701209	0.0022110607708805286
ENST00000198939	0.00019254530657714	0.00038741440215127706	0.010583356487556407	4.923377907339993e-05	0.02353592969980526	1.2524575449257158e-11
ENST00000199320	0.20543714501653793	0.21654693502814604	0.3165281412114143	0.004120034662271064	0.4233968405215286	0.01324042398506741
ENST00000199447	0.05195724467418749	0.13025393677838382	0.20485706177191992	0.012055828824381096	0.09613090988025164	0.00042837746091515416
ENST00000199448	0.40326940825811497	0.1502178599924905	0.31942456276903264	0.19126593296535777	0.1946291904125057	0.05415894268948138
ENST00000199706	0.3683524711124389	0.3567945943040002	0.43366644227505946	0.4427438324382736	0.4941152395763739	0.3173566086494747
ENST00000199814	0.10938510797284445	0.3344400153195358	0.04483239921830438	8.479909003472308e-11	0.31034252066400964	8.479366907835828e-05
ENST00000199936	0.4349370786611772	0.3104326215971427	0.2443412668058767	0.00035369264624592533	0.32082153319874945	0.00024325830367891664
ENST00000200135	0.0009276966565919918	0.00171502707698486	0.15286285787990284	0.016575926705739426	0.05552601874071533	1.2622637491412493e-05
ENST00000200181	0.24876097967321298	0.010375241151822517	1.7740378580296514e-09	0.1264424880478996	5.410375945807167e-07	1.5099157819143402e-05
ENST00000200453	0.07016435909228054	0.45668406658699445	0.41469549062676475	0.0002107380101154006	0.355544163209509	0.00015646667230610197
ENST00000200457	0.36033847046917333	0.2272181858046614	0.4818729222706202	0.34570890735488524	0.3991403005658448	0.1972757211809658
ENST00000200557	0.0018075948200313606	0.0031595134339436133	0.00023342230969311393	4.521292483278698e-05	0.0707372183438985	3.6276653437073e-11
ENST00000200676	0.15604160126455952	0.15003394572157835	0.18271135386475285	0.4124639600973786	0.20984776098316876	0.05104873756777167
ENST00000201031	0.09473512273592449	0.11112949669144567	0.04448668544669911	0.00645161783030552	0.3036621341246663	0.0003453720714839312
ENST00000201586	0.15850813849316153	0.15352595111177947	0.3583381950195806	0.2700376479208153	0.16970809317048868	0.0405324544061613
ENST00000201647	0.22770763120654308	0.21255963393717292	0.4735904789607637	0.0784821965662797	0.03720821146251496	0.023665720634409648
ENST00000201979	0.4239954024128888	0.23857016915185852	0.16076273156456078	0.4067099821857161	0.2733728666600599	0.15651268609736496
ENST00000202017	0.360125711014479	0.16006989747830297	0.40637868548687806	0.15723643258003478	0.2756379983083849	0.06415489084694236
ENST00000202556	0.0017137522187035611	0.002058360320914553	0.00014907493286042057	0.01808375702794131	0.0008773632102707132	3.5400185290663884e-08
ENST00000202677	0.04447950060321301	2.4904817144307433e-05	1.4471136473298602e-07	0.0008022247109914765	0.0007765942760741537	1.735649207928605e-11
ENST00000202816	0.11920213684248454	0.45350147653169753	0.38789065043815446	0.3173733469995821	0.3338195710619484	0.13406746962804833
ENST00000202967	0.45199507183332943	0.2235147457026227	0.46203137222751656	0.3768766086048334	0.42022452584375036	0.2696333997788382
ENST00000203001	0.26845761087898823	0.275290861900041	0.008122436112700434	0.10974847584641112	0.19417435649506065	0.010653266528248667
ENST00000203407	0.09887807183493935	0.11310135284040845	0.3105191789733466	0.16873842379782983	0.3080656518987327	0.028076587790634717
ENST00000203556	0.20685448266024936	0.054551870531507334	0.2454565123858094	0.07636545773037372	0.25776118490220423	0.010743866111005182
ENST00000203629	0.3056689544087976	0.2973037598040943	0.36773631713853516	0.05628311538655556	0.35549090310912457	0.034539346027941245
ENST00000203630	0.3926939210743169	0.40276810302416	0.3212489504528607	0.0820423128105619	0.43528465163930086	0.09706479293882281
ENST00000203664	0.35878223712866747	0.318636833450477	0.38600633611753443	0.0003578951165311169	0.458955848808059	0.036105984842108446
ENST00000204517	0.49141449527969017	0.4820895730656946	0.08645977547512695	3.484445650050705e-08	0.3907121634519052	0.003768107984794928
ENST00000204549	0.08579129611293268	0.09258182204820248	0.2600285988165735	0.2844669869181313	0.2863300161988179	0.052501743998848716
ENST00000204604	0.349717824030252	0.02589080197940495	0.19524263926543423	0.1199387686271513	0.014138218078323312	0.006934267643622768
ENST00000204679	0.3408672669544396	0.3350174604636727	0.4076942931936117	0.06756975449398354	0.47716031904569894	0.05976749814810363
ENST00000204961	0.15505894218731153	0.49488529094243666	0.08411891727253812	4.3213859086367937e-08	0.3115926264817297	0.0006183814401047193
ENST00000205061	2.9173044287136093e-08	3.5214164140595293e-07	0.006335090641991873	2.70995634342563e-08	0.06864516588391134	1.7609848555529754e-17
ENST00000205143	0.2608269727409258	0.3873770799120624	0.05359444833772197	0.2997144130885858	0.08680452712020109	0.03247548906927241
ENST00000205194	0.28839855854208474	0.42333265091152883	0.3435290351001191	0.33007669361976016	0.4206493832586091	0.2007117282384529
ENST00000205214	0.0007560450202920647	0.29090570563869067	0.13207174545507616	0.4297901749648649	0.06572931299849936	0.023106219178859473
ENST00000205402	0.03547816433580338	0.02713922546351975	0.4026191027820909	1.6378433208331484e-07	0.4793012131998817	5.1301614671038815e-05
ENST00000205636	0.46751429487310553	0.25023567214597353	0.3964233268966992	0.37513700230813235	0.38153675208801247	0.22716658929865136
ENST00000205948	0.4051071202834392	0.39959985157190225	0.4869973511766673	0.0966027799443479	0.46035756380055554	0.1545875080999528
ENST00000206020	0.411221489967227	0.1802605422212517	0.46394281603107757	0.07500330007641046	0.3239624104089067	0.07882283786528554
ENST00000206380	0.30383089204003366	0.31102570592854784	0.22411462413462246	0.1655640222944169	0.49542168794080654	0.09560220646936052
ENST00000206423	5.251149420081756e-06	0.09797777686540449	0.46424524499843545	0.24234523302226074	0.005554539324180714	0.00861094548753378
ENST00000206513	0.25580662522651876	0.39185020154885075	0.478092810102382	0.013918547188308256	0.46757928888918177	0.05492972971971857
ENST00000206542	0.32424331932315703	0.3316853011252667	0.23376084628708932	0.39028488284257085	0.48367288648607965	0.2145262518780186
ENST00000206765	0.1716852369964761	0.00011919111761095912	0.08542736916803534	0.15671012182530963	0.23834845661443993	0.0030373455105495435
ENST00000207457	0.32982192321228154	0.45239996439920876	0.24321197981741344	0.10933590337085097	0.34561392014770653	0.06677322557616294
ENST00000209728	0.4441797025831736	0.016017416342597443	0.4602948807607314	0.4847016977661069	0.1338439014616038	0.17962970121312505
ENST00000209873	0.2144623309779939	0.21609077311000496	0.4407967179854603	0.056474466705081966	0.47793222008967196	0.04766988745457483
ENST00000210187	0.3980311846761847	0.2956430431916506	0.31421856930910363	0.20455298742456451	0.4339003554692875	0.1304838083830187
ENST00000210313	0.027260541349358514	0.2693574641180796	0.40202608208971435	0.34632442824162835	0.17386262576661504	0.08712496925234064
ENST00000210444	0.33656204732286055	0.34218748985089137	0.2488910533730389	0.19813100045152948	0.47352005051027296	0.12489626171496715
ENST00000210633	0.04689043801353815	0.42912197367804694	9.932596165182053e-06	0.06035835485234865	0.025251856568302502	0.0007941263077017371
ENST00000211314	0.34212428104069886	0.33982641769663546	0.3754623227136141	0.4595787609457078	0.2789560711075087	0.21604559371017107
ENST00000211998	1.202629247479284e-07	9.505801816625886e-08	1.218616746407504e-10	1.4237033088101526e-31	0.002139240675480123	8.054871350695828e-52
ENST00000212015	0.23114863021400728	0.0007242003543097762	0.12946038263415077	0.1527171153550183	0.041827339917483775	0.002771996931913665
ENST00000212355	0.020951084979171815	0.3148537195176832	0.005198210284049526	0.003462889323406837	0.013107778363484347	3.745072081856975e-05
ENST00000214869	0.37135685241940647	0.38386891932854755	0.28863776617187326	0.4688502134430493	0.4516680720510387	0.30154757919350644
ENST00000215061	0.4929748067404946	0.232271611994962	0.14209562173775114	0.31658812821544224	0.35809812420307063	0.09371698729010597
ENST00000215071	0.14229691849450227	0.14984909302075367	0.08442230138679169	0.2736623431533416	0.3623262457425549	0.03792634782623792
ENST00000215368	0.48368173282567123	0.4777815133510498	0.4497297120926538	0.4977895201525169	0.3593029675850717	0.4134511555700726
ENST00000215530	0.46966957748281674	0.2269472214647285	0.13377141367858464	0.16896793133144794	0.35051066539921116	0.04629998551412527
ENST00000215531	0.26512970336624303	0.2625765873433216	0.2883403386585751	0.014866288782444675	0.21796084391237103	0.0033283976359711207
ENST00000215582	0.06607912079555915	0.2938897614351523	0.17276926563304434	1.1361764924878189e-09	0.390573527358802	9.764918975413396e-10
ENST00000215727	0.276829261365578	0.03910095501559226	0.16727729388858315	0.37429255401475536	0.4642707353649887	0.09647842402510637
ENST00000215730	0.366995628007305	0.3174070194701293	0.24156176095323806	0.35914910081877977	0.49693059491391534	0.19359567392224425
ENST00000215742	0.20485993608734987	0.27859563840961565	0.18808710956549385	0.01424685742325828	0.47614814113252296	0.016788379212700526
ENST00000215743	0.2951058038527682	0.3092391310173974	0.4530248239599681	0.4223393707496212	0.2066384203019599	0.21661199759025213
ENST00000215754	0.32725561521301705	0.31784324475380443	0.3671487063964434	0.426338009503206	0.2679453718128402	0.18634617450252905
ENST00000215781	0.360913418271665	0.35273718690500694	0.4228019316614842	0.015164137118858698	0.1265331590592566	0.009619246672827783
ENST00000215793	0.00034683801680282874	0.0003796991873461574	1.627007524202332e-05	1.2357937472997774e-11	0.01868397279979963	1.4215788702859234e-20
ENST00000215838	0.3789003224276661	0.12171482890405827	0.058519266690599314	0.10413616280797133	0.21978810388063996	0.007389284115446297
ENST00000215882	0.36293196577581943	0.31889590459349987	0.2219983153634562	0.029930970954295567	0.49855172558404237	0.047695555218651924
